-76,-77,49,46,-58,6,-6,-28,43,11,37,-88,-78,-47,81,-47,87,2,35,39,19,-49,-53,8,48,22,26,47,-22,99,1,11,22,39,11,-13,-8,49,-29,24,51,42,-29,17,-10,-40,74,14,41,-48,32,-28,69,42,95,63,-31,92,-86,67,-41,48,-36,-58,78,74,-8,74,12,-70,-87,72,48,-71,-12,-43,-17,95,-86,44,-68,-68,38,86,-85,-18,-86,61,62,91,91,-41,-39,49,-55,-50,75,74,-8,-17,23,-84,-10,-80,17,76,47,57,93,-98,-93,-32,-41,-50,-33,22,77,-59,-88,9,53,-58,-17,63,-96,-50,81,-69,3,16,42,-1,-66,-35,-64,81,-2,83,80,-73,54,91,26,-77,58,79,95,-19,-19,-42,8,38,-29,-14,87,-27,44,5,-19,-47,12,97,-95,33,-55,-61,-26,-37,-30,-28,27,-52,79,23,69,100,51,-72,-29,-75,59,86,66,-7,-24,2,-9,15,-6,9,66,36,59,-93,89,-77,-33,-73,-55,-65,91,-10,6,26,-93,25,-72,-93,91,74,-91,-13,-60,60,38,-46,79,5,16,28,14,-83,8,-27,-21,-62,41,92,19,3,57,27,-96,-63,18,-42,37,-31,13,-8,15,-70,78,65,97,-89,-75,-42,-84,19,91,-80,-52,-80,53,-69,44,-60,-64,55,-15,-13,65,-16,-89,82,-15,20,27,-29,15,47,-92,29,6,28,20,85,78,-70,24,87,-30,6,-89,8,41,-75,2,-71,-7,82,-2,75,67,-38,99,-80,-89,-56,98,-93,35,-25,68,-85,-79,-79,76,10,78,71,-29,-71,-12,-46,76,74,61,74,35,97,-39,-95,65,13,-94,65,-80,33,-55,96,15,-1,-88,-10,-16,94,18,35,-79,-66,23,9,94,54,22,92,92,42,-32,-57,-79,92,48,-87,-25,71,82,55,19,93,47,1,90,-40,-10,-95,74,20,-57,-91,-34,-18,85,2,37,74,34,92,-17,-34,-85,-47,96,34,28,77,67,53,22,98,-93,-32,39,-43,92,26,39,90,-91,-92,84,91,13,87,-33,48,-24,51,48,55,34,-25,-85,-80,52,-78,90,96,-17,39,33,-7,-47,29,-12,64,-28,89,-72,-61,-1,59,52,-76,-24,-35,-40,-35,-78,81,70,-54,-85,-33,-5,23,-11,73,31,37,4,45,-74,48,-78,68,17,78,46,4,45,89,34,59,-20,39,-25,87,99,-43,44,-99,15,-53,75,-10,-50,-86,-6,-70,30,-41,67,-65,89,12,38,-66,86,5,49,-53,60,55,-52,76,87,-13
13,9,85,0,53,-30,-8,60,-56,59,41,-26,27,-74,40,-76,88,-19,-57,-73,-5,59,-82,-48,-42,75,-4,-94,10,65,-28,92,-55,-65,30,24,-43,-16,-14,-78,-88,-36,25,-72,90,82,-73,35,22,35,-11,-55,-56,63,-61,-76,21,41,-34,-11,69,-45,-86,-80,99,83,-30,-4,-10,-28,26,28,85,-85,72,-25,-8,-37,-37,-59,-8,-73,-83,17,-12,48,99,37,46,93,67,-76,22,-31,-41,86,-51,-69,21,88,23,8,74,-35,25,-79,79,62,-78,52,-50,-34,10,-65,-60,94,13,-79,50,-56,13,42,24,76,91,26,-65,66,36,-10,-22,90,69,81,-85,-91,-53,7,-45,80,12,-33,-42,-25,51,53,-15,-83,50,-46,-81,-58,46,-94,45,65,30,33,-54,52,30,-60,-32,98,-79,-26,-7,48,-22,18,-12,4,40,-65,-17,99,46,78,58,81,-99,-63,-92,-42,62,73,50,79,-3,91,97,0,-95,77,70,-100,-14,37,-10,-17,18,3,41,-20,92,84,98,-30,-48,-29,-19,-81,85,-72,6,-51,52,-21,-83,-74,97,-36,-53,57,-20,-59,60,99,-82,-89,-7,14,52,0,8,-87,-12,-86,41,98,49,36,-34,-5,-58,31,51,-25,62,-25,-68,70,1,80,-20,99,41,84,-48,6,-76,61,-57,-58,-65,99,-26,87,-41,-35,-78,89,16,-75,-51,-92,-51,12,32,46,43,-17,75,-59,66,65,-17,49,8,52,89,95,-32,-40,66,-77,89,42,-16,-81,-74,-64,27,-6,37,11,92,82,30,29,-78,-64,-82,90,16,-86,3,-33,-39,48,-4,28,26,-71,-98,84,-69,-78,-10,54,99,33,-10,36,20,-100,22,48,-78,30,-2,84,-63,-21,3,38,-83,-71,-67,51,78,-83,85,-50,48,79,-59,-49,94,63,-87,10,-98,-76,36,100,-57,-57,29,82,43,-88,-68,76,-57,-29,24,61,78,-17,-52,96,-97,-51,77,-74,-88,85,-79,-85,69,-31,23,87,-78,91,-8,55,-3,84,68,51,-75,-56,-90,53,-15,-60,42,76,-79,-65,-15,37,-86,-62,-15,-94,93,44,-16,86,60,-45,-48,-36,37,-94,-42,78,70,0,-15,44,-49,14,13,-24,-20,45,5,31,-45,74,-78,84,42,88,-66,-88,43,-21,-32,-100,-47,-47,-81,76,1,99,-79,-22,-17,94,-42,59,-32,75,-40,-3,-8,88,58,88,-89,-69,-100,-19,10,-25,46,87,-1,-17,-87,-7,-45,100,27,19,79,96,-39,42,-1,-51,-65,-53,-43,-35
-87,81,98,-65,97,-45,52,-28,-88,62,4,16,31,72,-59,-61,-99,78,52,-78,71,64,-1,86,-20,34,-33,13,-49,16,64,-4,38,-14,-65,-13,43,-29,-24,-80,-66,9,-31,-90,-35,61,-8,-26,44,59,74,-94,-11,-32,68,32,93,-25,53,-92,30,20,-31,82,51,58,46,64,-33,-59,-38,-59,86,-1,44,-17,39,87,-67,-55,46,16,25,65,13,19,79,-80,-3,-22,59,4,-67,42,-77,-85,-47,-68,51,23,16,70,-6,10,51,44,-20,54,46,-69,87,34,-56,64,-53,-85,-78,84,-61,-94,-91,54,-20,97,-70,71,43,-55,-41,-70,50,4,62,49,-55,-2,-98,3,-57,-16,-49,52,-90,31,-9,25,-100,74,-41,81,-37,58,28,56,37,-97,-78,77,26,-85,-8,27,-22,57,50,78,-57,37,-56,-13,30,-97,49,43,25,-62,-57,76,-92,78,-56,-14,-60,84,28,-6,2,-12,27,44,-95,78,-37,46,-26,65,-29,-45,-55,59,-28,-12,20,17,80,22,-46,68,-67,-62,-26,-50,68,-84,80,-63,-10,-68,35,70,16,-4,-88,79,66,94,22,-50,-73,98,-55,-46,15,92,-30,47,73,56,85,98,79,55,-99,-96,-90,32,-71,-86,8,-71,22,93,90,3,30,1,-14,59,-50,-6,-84,68,63,6,1,44,83,-58,-91,61,-12,-86,-87,-88,-11,-98,-56,22,-58,26,61,86,67,-99,-53,87,-98,-55,-68,-35,-75,34,49,56,-68,72,-83,52,-6,54,9,-35,-42,13,17,-17,35,-72,-30,72,45,80,-100,33,-68,-85,-91,-51,82,-70,23,37,-68,42,-12,-78,-100,-53,15,94,54,-10,98,-20,-5,-14,-41,-10,-89,-86,-90,-34,-80,36,-99,46,-99,-84,27,-24,57,60,-87,89,19,12,5,-2,58,-49,27,-7,85,-60,-11,14,33,92,-63,-71,70,-2,-68,-66,-18,47,-57,-46,100,-85,37,-11,80,-76,-40,58,-26,1,25,23,-99,-80,-32,64,-19,50,17,-57,-72,-60,75,53,-37,94,1,-63,-83,91,-81,39,-80,-1,-88,57,16,-45,-97,-20,42,47,-22,-78,51,32,40,66,54,4,-43,-47,17,67,37,46,68,8,33,-4,4,-30,-52,-91,77,-37,-84,-68,-67,35,-93,99,-23,56,64,77,-97,-85,29,-76,-57,1,4,63,1,-56,-3,34,100,72,70,97,10,-67,-20,47,-79,-8,95,-41,83,-87,-28,-39,53,40,72,-98,-47,40,-86,-60,17,-75,-16,-32,-89,-99,-51,-66,-68,-63
7,-22,-15,-68,-47,-74,-88,-100,-40,86,52,-79,-98,-68,-95,-41,-81,-51,-95,0,-34,-79,5,67,93,-32,-50,-87,91,-3,-83,27,-72,6,-31,85,-41,-50,-36,-38,65,61,-44,1,-86,53,-18,64,85,46,-89,-74,71,21,95,-54,33,83,-43,-55,-56,29,6,-88,54,-10,-26,52,-64,97,-15,25,-95,-93,-8,88,-2,92,0,-63,56,-51,17,29,-8,77,5,95,89,97,-55,-87,35,-45,-91,-29,17,-47,-23,88,-10,21,-68,21,69,80,77,-45,100,51,7,40,56,-46,-66,23,-11,-14,43,96,58,-11,-100,-41,-73,-86,96,-40,-45,-61,2,-61,58,57,68,93,-97,17,41,-27,-85,29,96,48,71,-16,-65,-25,71,-51,27,-49,90,-81,-1,-75,-60,-43,16,-97,-79,45,24,25,57,-79,88,56,-61,33,-52,35,51,-17,-19,18,49,-69,7,59,33,-84,40,-48,53,51,55,0,1,62,-10,-42,87,16,-2,30,42,78,85,-6,61,75,9,44,86,-98,51,45,-80,-4,93,70,-20,92,12,-12,18,9,24,92,86,77,-36,2,-79,78,-98,-26,100,1,5,-40,-23,-90,26,-94,-73,-44,-98,-50,-50,-64,-65,13,-96,-7,-93,40,77,-38,66,-53,-2,1,15,-63,22,24,-95,55,-100,53,62,69,91,-93,36,-12,-35,20,52,-69,8,100,71,-94,78,-47,89,-6,-32,90,5,41,15,-93,82,33,-2,83,68,15,10,-80,-20,-32,16,59,14,53,-47,-42,22,99,-51,73,-38,66,44,8,34,-16,13,-51,-8,51,-59,-28,54,-71,15,-5,35,-31,42,-8,42,80,-67,-2,-64,-20,-93,61,-78,24,83,53,-39,22,0,100,-50,-4,-81,56,-20,-81,-23,74,8,86,61,-23,65,-76,93,5,12,71,-48,40,42,83,44,-86,-15,19,50,74,31,-38,-50,-94,-68,31,-81,34,80,-69,-53,-33,-88,83,-11,-92,9,25,-74,25,-64,84,-66,72,6,-47,-14,-83,50,100,73,89,-68,35,-81,90,53,45,49,-3,-61,28,93,-52,-25,-84,-71,51,95,90,-51,-53,-91,-56,51,-79,-84,100,-98,-14,-95,2,-17,93,-25,94,-63,69,-12,-65,-67,-51,-48,-43,-94,-45,-58,70,-72,49,21,-29,-93,-40,2,26,18,-28,83,67,-53,-86,42,-77,100,-55,77,5,56,-50,-77,98,-24,100,-11,66,-64,-59,7,-95,-25,-87,-4,-15,17,31,88,8,-46,50,15,-99,21,-59,88,-97,100,-27,-47,-46
3,16,29,43,28,96,-29,-84,77,26,80,-88,61,-3,-23,-80,82,-93,21,-62,-32,88,5,57,15,-54,34,64,51,-48,72,-67,88,-97,-99,-58,53,12,99,10,-63,-51,-22,-29,-71,63,-94,-90,81,87,-75,-61,-54,99,-99,55,-78,-93,-7,-3,57,-66,-63,31,5,-62,68,97,83,-26,-19,77,46,88,-40,-62,40,-31,-78,-27,-14,-86,88,0,-99,-50,-11,-63,-95,-33,57,-33,0,15,39,-50,-30,77,-46,-83,90,-6,9,76,-92,36,-84,-23,-19,35,99,-36,11,-21,-67,-69,23,-61,-37,-52,-74,-34,80,27,-77,-5,-16,-19,-31,81,-88,-43,-14,3,-60,-89,73,80,-84,60,87,82,39,-12,-21,-51,-43,-11,-39,45,-63,22,-28,-55,-41,-36,69,-50,-21,-91,-28,-14,-26,-29,95,65,-20,29,-46,99,20,78,23,-3,25,-81,25,-12,17,80,-16,-86,-33,-69,89,-27,70,70,25,-55,-59,-98,-38,63,13,-32,30,-5,76,-65,-36,30,-90,-47,-20,-20,100,-40,-82,42,-63,89,64,62,64,25,19,-51,-67,21,35,-33,51,-4,58,11,-8,45,10,-58,-18,22,-56,46,-81,-75,39,-11,-83,-48,69,92,71,-21,58,20,-100,28,-63,-92,98,99,97,-34,61,5,-64,3,11,-28,-32,26,-33,-27,-90,-50,-58,-21,-41,43,-90,-68,-54,-15,100,40,83,53,-73,29,46,-46,-79,-23,-80,-96,-80,26,-90,78,76,24,-2,-91,7,52,89,-15,-86,-9,-46,4,-22,-95,64,79,92,14,87,42,-12,-45,89,25,-15,-71,2,6,-15,-52,46,-19,-65,-8,91,-99,87,-61,58,34,-24,-93,-79,86,-84,95,95,82,-76,-74,41,-91,41,-84,-59,-39,58,60,23,-74,-2,84,25,-57,-17,47,-99,14,-60,72,-19,-6,47,-78,66,86,98,-7,27,-28,-84,57,-2,14,-75,-89,9,-1,-20,-61,-98,10,-64,92,-29,-21,13,87,-6,-86,-10,-76,-67,-69,-28,2,2,1,15,-75,42,-20,-93,44,12,-81,2,-22,-14,-21,62,53,12,88,57,73,20,-23,-47,-78,-51,-48,31,45,-64,-33,53,95,-76,-28,82,2,64,-64,93,57,77,-89,-88,52,-56,-83,60,97,-55,-50,-64,63,39,-33,-30,-25,-29,36,32,43,-33,23,77,68,36,-99,-63,-88,-36,-98,-38,12,18,-22,-1,41,-57,0,-78,44,21,-100,-95,-48,-51,-22,-79,-20,60,-89,-65,-48,-55,63,17,-74,38,52,-94,-33,78,-48,88,66
81,-31,54,-54,-76,-83,-20,78,-51,32,-44,-40,-80,-44,-28,-52,-84,-72,13,-76,-50,-4,-62,-40,-70,-59,-89,-33,-49,45,34,-50,-72,67,33,19,13,25,-62,18,-68,0,70,-95,-20,-40,-65,59,-54,73,-82,10,-18,17,37,3,-6,-65,0,-53,62,-16,79,23,-1,-95,75,-50,82,96,-68,-7,-43,38,35,90,69,50,-56,69,-72,-30,59,-6,62,60,-23,44,83,39,-52,-23,97,-74,-71,95,-26,80,-72,-63,-1,-1,-36,98,-37,-98,-54,-70,7,75,49,-2,64,-23,-18,87,-74,48,34,-89,-89,-26,28,-72,-55,1,-14,84,-4,36,-87,-76,-81,55,2,-50,53,8,11,-43,-50,79,66,74,-60,11,-81,13,-98,39,-78,-60,9,-32,-17,3,-65,-60,92,83,-7,-98,98,11,-51,87,11,78,-10,-84,-73,-85,-13,3,-90,62,50,-89,47,16,-91,-38,-9,49,71,95,10,85,-27,-44,86,60,-81,-74,3,30,-29,41,88,31,18,20,-34,44,99,42,72,-75,37,-15,-29,-47,-95,33,86,18,70,-55,-87,70,38,-100,-15,-95,-56,86,26,6,59,87,67,73,11,24,-97,20,20,58,-46,-49,91,47,-52,29,48,53,-42,48,38,29,-73,-57,2,-97,-40,45,-96,-60,87,-69,95,-74,19,42,-70,-40,10,65,-2,90,68,-44,-19,22,-50,-7,100,49,-83,-83,34,56,-80,-42,61,65,23,-42,24,24,98,63,-29,1,-18,-93,-70,-53,-72,26,-17,-57,38,-2,-31,-78,7,-33,22,-77,-57,-95,64,-78,-44,-11,-29,16,65,-14,34,-36,-39,99,-88,81,-40,-73,-22,-47,5,-33,-8,-96,-28,-74,56,73,35,-12,-40,71,42,-56,-70,83,63,89,-27,69,-78,19,-98,-89,-77,47,94,-1,80,-67,0,1,84,-57,84,29,-95,-9,-12,61,8,17,70,52,-44,-24,26,59,32,3,-68,79,24,-51,83,49,-29,81,68,-77,-32,35,-67,14,9,-88,9,-2,32,-94,-44,-42,41,-71,-54,66,30,-66,64,21,-43,-9,-93,-45,36,46,14,60,-89,8,32,-83,-27,-26,-2,-3,-6,52,-65,91,14,-17,-25,24,82,-77,-63,-23,-38,-36,18,42,-84,-48,45,35,31,-27,61,-5,-56,23,57,54,-82,-52,-27,-72,14,85,-80,-92,75,-42,93,62,43,38,10,-70,64,83,71,-91,-44,98,65,16,35,37,-18,-93,-8,2,-3,-28,-76,25,11,70,70,3,88,-11,25,11,22,18,59,-47
-76,31,72,-21,-1,-99,81,-15,-56,-73,-17,43,-46,4,-36,19,-87,-64,73,48,27,11,65,29,-93,-36,100,60,-43,22,-52,-34,23,51,92,59,39,-99,33,-51,68,0,-58,81,-29,15,-28,11,-22,24,80,-63,-47,-64,-7,-84,35,-23,65,-93,-12,-47,61,10,79,-77,-53,-71,59,-18,41,25,-56,21,84,50,47,36,5,-2,75,-69,-45,59,-76,85,-81,-97,-28,59,43,-72,85,-87,5,-38,-44,90,58,-36,45,70,63,16,-33,-40,-63,-12,-24,95,-21,-47,-59,78,-74,16,32,1,36,9,-33,-20,45,-54,37,90,52,-38,-17,-48,-62,-10,19,-3,-6,100,89,63,52,27,-66,60,8,-64,97,77,63,62,-37,21,-61,-93,-13,46,-77,37,98,58,-59,-40,-79,-75,-90,-44,-9,7,41,-52,-59,43,58,-45,38,58,17,99,-8,-53,-59,80,22,-2,15,87,77,29,36,14,-83,71,-100,38,-63,12,-37,65,-27,65,91,-20,40,7,36,-72,-41,-39,-94,-71,52,-86,3,-27,-6,-25,-6,-95,42,-19,-28,-52,-37,98,63,-17,54,-72,-94,44,53,-42,-32,-95,-18,35,59,76,-78,17,-68,31,-79,-24,51,90,65,83,-13,-86,-79,50,-32,-14,-99,17,84,-64,89,66,70,-14,5,-59,2,-52,93,-90,-21,-75,-52,26,32,-73,28,6,-11,14,-80,89,-6,56,58,25,-64,-26,-64,1,-11,82,-30,57,33,-46,-42,-88,-27,-80,12,-60,-74,-5,-1,30,96,29,96,-99,34,-86,-39,-54,-85,-86,-98,1,89,28,88,-44,-4,83,-40,21,-47,86,77,64,88,-12,-79,77,59,-26,24,-58,71,-75,-65,-26,80,-85,-41,29,-76,-93,-89,75,33,5,-28,-55,-94,-80,86,-57,-97,-55,99,25,-53,-66,100,99,-95,-24,-1,100,35,-72,88,-25,-53,5,45,3,-43,-45,-4,80,-70,82,-15,30,-14,67,96,59,-59,22,-39,12,-92,30,41,-52,61,17,63,-31,-46,19,88,-27,-5,67,68,82,-70,46,15,52,-32,-97,-29,15,49,-59,84,-7,76,52,82,-30,-18,-88,-23,89,-28,0,-70,52,100,-48,-94,-91,85,-99,-55,-54,60,-44,55,23,-9,-48,-40,72,96,25,72,-30,86,17,47,-22,-72,-52,21,52,-81,-88,-50,69,-48,100,92,43,85,-47,10,17,-47,2,67,54,65,-12,-17,52,92,-95,-24,-28,17,67,-44,-9,-82,90,-6,11,-49,-69,-1,-46,-73,-43,56,0,-79,69
43,7,50,97,98,-40,-3,32,-20,-15,-26,-90,4,28,14,70,-31,80,24,62,-60,3,-26,87,-47,43,-89,-78,-49,-30,84,-65,-84,55,76,-97,57,64,3,22,-2,-53,-38,45,-57,89,99,28,-19,-72,91,23,-24,-48,-37,-59,23,-43,-46,17,-9,25,-7,-37,76,55,31,-73,-45,-59,-62,-38,-49,-64,49,-16,41,-80,82,-68,21,62,77,-2,84,-76,95,-85,40,75,-95,73,-99,-39,-49,-65,67,98,-31,68,-69,32,-100,-73,87,-29,-55,56,35,32,84,80,-19,87,64,90,-47,58,9,97,-85,-63,11,-68,-96,78,-41,98,-73,-28,-79,-8,-55,-7,36,-32,-54,-43,-71,4,-89,-95,99,-89,87,45,-38,-35,-13,2,40,87,17,-42,-73,24,-93,17,69,56,-45,-86,-11,-50,-62,-92,30,7,-69,40,0,-53,19,55,80,-71,-1,79,-6,9,-80,-79,-52,79,-42,0,-75,-38,-23,22,81,11,7,62,-1,13,-54,-69,23,51,59,-96,-23,-36,31,96,33,-21,-17,-95,37,-74,-38,75,89,-6,-27,-80,21,36,82,-92,-70,56,47,5,16,-23,-14,-77,-91,12,60,-7,23,100,-74,-60,-35,89,50,2,-1,-59,10,79,4,4,-53,-31,45,2,40,-94,-77,50,63,-20,-79,44,21,5,13,-59,57,-54,17,-87,-18,-50,-27,-1,-47,-84,12,48,66,-36,47,85,-2,84,70,11,-16,-69,13,20,46,50,-58,-25,-71,-8,-20,-92,-62,-75,-31,18,-24,37,84,-57,-3,-57,-44,-55,50,76,-9,89,-54,33,42,-10,-13,92,-32,-22,-18,67,98,90,59,-79,-56,-18,85,-90,-57,75,11,-9,-8,-68,46,-24,-40,-34,-57,-75,24,-73,-34,-56,21,-98,81,59,64,50,61,-66,-30,65,-8,-92,-85,28,77,98,33,47,-5,20,34,54,-53,38,95,14,92,74,-87,97,5,-41,-83,-97,78,-55,-27,21,49,-29,-35,91,-54,11,-85,21,27,65,-42,-54,35,-56,-83,-90,61,63,84,79,-80,-65,-45,-13,-50,57,-17,-10,13,0,52,-37,47,92,31,-22,73,19,56,-91,-42,-35,-76,-86,42,-94,34,-14,-14,66,-55,97,83,19,47,-89,66,-54,91,69,62,-70,6,74,61,-55,-68,-11,-42,91,-51,-26,-46,-12,42,84,-75,27,-20,-35,-77,-85,1,-50,-71,-70,-65,-45,-83,32,-57,-44,82,-38,39,-1,-36,-18,38,77,-99,-28,-55,88,-12,77,40,-86,-49,27,-32,-16,-11,82,74,-45
43,-14,48,-56,-70,8,-24,60,93,3,35,-25,77,-39,96,-48,72,36,-17,39,-77,49,69,-45,19,92,-15,51,-23,-86,-93,-62,-6,-24,26,16,-46,71,-46,-16,-98,-63,-53,68,13,-93,-47,-50,-26,-54,-17,74,-43,17,92,44,11,62,52,9,14,65,-18,-72,-81,68,-90,-5,22,-18,-17,70,-52,80,-7,-48,-34,-39,-29,-45,97,-99,12,-17,57,80,74,-9,-83,-2,14,-65,-87,-69,12,90,-35,49,57,58,32,-13,55,-81,41,77,-5,7,88,19,-83,26,40,-89,-18,-63,44,31,32,-30,-70,57,100,19,23,13,48,53,44,-74,-7,32,13,-100,-12,-48,-37,61,18,6,-92,-6,92,65,-30,24,-1,-20,-64,63,-71,-65,-64,100,-26,82,50,57,-98,56,-10,20,54,-39,-75,-94,41,-78,-81,1,-86,31,32,85,45,-33,-51,-76,15,-15,-22,64,-16,77,-94,-65,-63,-71,48,75,-44,-93,-87,-52,-10,0,-56,88,-6,-54,-74,60,-36,85,-17,86,-47,-24,96,51,-5,97,-93,-88,11,-44,-56,90,-92,2,-91,33,-93,-73,-33,-28,-48,-95,4,-15,55,84,61,-46,62,39,-13,-45,-94,-70,-5,8,6,87,20,5,-19,-10,90,-98,25,54,72,73,-32,-57,-17,74,-61,-53,-39,-7,-96,60,67,-29,-51,-5,-52,91,78,-10,40,34,-95,-28,59,31,17,-80,-43,-26,-56,4,62,25,75,-5,-81,31,15,13,-16,-86,85,-61,-30,52,-60,-18,-52,8,42,-66,53,63,94,43,14,-19,21,81,-42,-76,-75,34,83,-66,21,83,94,-46,27,42,39,-41,-98,2,-92,-10,-60,-12,-70,-77,-97,44,-70,66,3,-32,-55,96,-52,-10,16,-92,-38,-25,-99,3,-11,-15,64,72,42,38,-91,59,-68,19,-71,-16,-28,-5,-36,-75,-81,73,-92,83,73,-71,32,12,53,-36,-72,90,-49,40,-13,-48,11,41,-98,-14,-88,28,38,-65,26,39,-21,-45,-45,-67,31,-36,24,-79,88,1,-9,-15,41,38,33,-32,50,-2,5,-33,82,-65,-12,79,4,-84,26,-27,-41,-27,-65,-32,20,-84,17,0,40,40,52,-73,-96,81,-87,-9,-15,-40,36,-6,-85,47,50,51,52,76,-65,-59,39,15,-31,4,-62,-90,73,-53,-18,-76,-59,47,54,20,84,70,-77,71,51,39,84,15,-100,10,72,91,-13,97,-35,5,-18,12,69,-40,-83,-72,-70,-59,-49,-38,61,98,83,-43,100,-84,73,58,32,-93,38,7
-45,10,-51,32,64,97,-87,89,-17,49,-19,65,-20,-14,99,80,99,-81,-10,43,-37,59,98,11,12,20,86,-37,60,-85,84,-98,65,-10,33,-63,69,60,-57,93,24,57,-18,64,-98,68,-90,66,-15,-70,30,27,64,62,-57,-35,-47,-9,63,-82,-88,-54,-17,21,84,49,41,-14,31,-31,-100,46,100,-57,-2,81,99,-47,-35,-29,80,-65,20,-66,85,-7,3,-99,89,-73,-32,-67,57,14,-58,85,-48,-14,1,-72,-59,-53,70,40,43,-91,-73,-48,-71,-36,-42,86,69,21,-27,-55,-50,-70,-60,-100,-68,-36,2,-75,88,99,43,97,62,-48,-78,58,43,-91,7,-50,-59,-44,22,30,6,77,-50,78,-26,-53,-58,8,65,-14,25,26,-57,46,-16,-31,-10,-59,69,-24,-81,-30,12,22,-50,17,-33,16,-77,89,-14,-80,-47,9,-1,81,7,-84,-28,28,-49,34,-29,32,2,2,84,-1,38,72,-5,30,54,58,-8,-7,-64,74,32,85,75,90,67,-91,-80,22,-50,86,-41,-93,84,-34,75,18,-37,-71,-81,79,-60,-19,17,-82,-49,91,-18,-39,93,-38,78,-6,-14,-54,84,21,26,9,-13,50,-74,78,-22,87,-4,-99,96,78,-34,38,-63,67,-71,16,-59,-26,-16,20,-2,10,-52,-46,-81,84,-71,-95,94,-3,-62,-41,10,-22,75,-74,9,100,-12,68,94,-68,-94,-89,-87,-25,-21,-60,-20,16,94,-82,36,75,19,-81,-47,-62,38,6,91,-75,-76,46,-89,-95,90,82,-88,88,24,87,60,3,40,7,-79,31,100,-41,-15,-31,-80,51,48,-48,-100,-55,12,-29,25,89,93,21,71,-10,36,28,5,20,14,16,-73,-63,12,12,-66,63,90,-4,-55,-79,23,-48,35,-68,5,-51,42,-2,3,57,-92,80,-96,-65,22,21,33,88,75,84,-99,-22,8,-37,-72,21,-42,26,98,8,42,28,-87,-56,-15,99,67,-91,-41,83,-46,-88,58,-81,-8,-20,72,95,24,7,3,-98,94,-56,86,-45,-94,47,-94,45,-95,-87,-97,0,48,78,97,73,-57,-17,-53,-53,63,-78,22,-68,12,41,46,-70,62,25,49,33,31,-83,97,-100,-25,-21,-4,54,-36,38,20,-69,-16,58,-28,49,58,22,-81,60,-9,-79,29,19,-74,-14,-25,94,34,36,71,-29,47,23,60,57,52,95,46,62,-96,16,91,-19,87,3,79,5,72,-39,-3,53,-13,-42,-13,83,35,-36,31,48,-69,54,-25,-31,-74,-45,-7,24
-35,59,-54,95,-54,-6,-40,70,-1,88,-51,43,27,-77,80,76,-93,-22,78,9,-41,58,73,-88,-30,-56,15,7,49,76,-9,-20,-63,8,99,-24,38,61,-10,-37,39,11,-12,72,90,-56,16,35,37,-90,11,75,75,-37,-77,-83,-91,45,37,-49,-86,-1,-100,-44,61,-78,-92,-63,92,-35,-73,-53,-38,94,-69,51,-3,32,-23,-23,11,-80,82,-3,2,56,32,72,-100,50,23,-74,-55,68,55,88,48,-66,-11,-93,-90,68,15,61,-33,78,-78,33,67,-38,-40,-8,42,68,-15,-52,-55,82,91,-1,89,67,100,51,-96,85,-99,-20,38,-7,13,-93,95,-15,-33,98,84,-36,79,-70,-5,87,-46,-20,-33,78,-53,56,-16,-57,2,-8,-1,4,69,-3,-9,-94,10,-6,79,-17,18,60,-10,20,-91,71,97,70,31,-20,-58,27,-89,25,15,-31,12,95,-75,-35,-52,19,68,20,-22,-83,53,-66,69,-58,88,93,-89,-81,40,-42,-46,66,59,-73,66,-4,51,89,-48,-17,34,-36,93,-91,90,-31,55,-89,1,4,54,32,4,-99,-15,77,27,-99,-71,68,-27,7,-22,-95,-3,-56,-96,93,44,7,-18,36,2,-39,26,34,83,-56,-5,-8,-40,79,13,58,-32,-14,31,-20,25,-98,65,0,-64,8,-12,-91,-70,-38,-43,31,14,-54,-51,-36,-48,-82,-68,52,-100,90,-35,42,48,47,-66,-31,-70,-91,30,95,89,13,-73,-98,-86,-20,-8,-87,-8,99,31,98,-24,-48,41,-22,-65,-30,50,25,29,11,-81,-72,-34,-33,75,-25,-21,89,38,0,12,-83,85,-45,-34,-83,-32,-84,-29,-31,74,-51,77,-76,-15,83,12,-54,-70,94,29,53,17,-84,41,48,-72,-10,24,-95,-50,-45,43,15,-56,-44,65,-97,20,-19,-46,27,-34,-92,-41,7,-44,84,-99,-63,-76,50,-63,-78,-28,58,-71,36,-64,-96,54,71,-41,14,70,-69,51,-20,83,39,71,-94,-41,35,62,-87,8,98,-72,61,46,-64,29,-75,86,2,-16,1,-92,-16,-83,-10,-17,-39,-57,89,-93,-30,-1,-61,-2,-43,-29,72,-90,62,96,52,-10,-24,38,-2,-92,-49,-94,80,5,-55,53,-11,-85,52,4,-20,-10,-81,53,-47,-56,70,-41,-11,55,-43,-65,65,60,81,96,-70,-47,2,100,-87,88,93,71,78,44,-4,-18,7,64,99,11,-35,61,-6,26,-55,56,-25,75,51,99,-70,-90,80,82,-24,-66,-43,-58,-82,-76,-96,-37,-49,-29,44
